"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"8368","12-Oct-2021",1008,29,"Konsorr","Kevin",1995,47163,2021,26
"8369","14-Sep-2021",1000,27,"Konsorr","Kevin",1995,47163,2021,26
"8370","10-Aug-2021",1008,23,"Konsorr","Kevin",1995,47163,2021,26
"8371","13-Jul-2021",1013,24,"Konsorr","Kevin",1995,47163,2021,26
"8372","10-Nov-2020",1003,16,"Konsorr","Kevin",1995,47163,2020,25
"8373","13-Oct-2020",1012,21,"Konsorr","Kevin",1995,47163,2020,25
"8374","8-Sep-2020",1018,17,"Konsorr","Kevin",1995,47163,2020,25
"8375","11-Aug-2020",1005,17,"Konsorr","Kevin",1995,47163,2020,25
"8376","10-Mar-2020",1007,33,"Konsorr","Kevin",1995,47163,2020,25
"8377","12-Nov-2019",1007,32,"Konsorr","Kevin",1995,47163,2019,24
"8378","8-Oct-2019",1004,33,"Konsorr","Kevin",1995,47163,2019,24
"8379","13-Aug-2019",1007,36,"Konsorr","Kevin",1995,47163,2019,24
"8380","9-Jul-2019",1005,33,"Konsorr","Kevin",1995,47163,2019,24
"8381","14-May-2019",1010,38,"Konsorr","Kevin",1995,47163,2019,24
"8382","9-Apr-2019",1010,32,"Konsorr","Kevin",1995,47163,2019,24
"8383","28-Nov-2018",1010,34,"Konsorr","Kevin",1995,47163,2018,23
"8384","30-Oct-2018",1006,34,"Konsorr","Kevin",1995,47163,2018,23
"8385","9-Oct-2018",1008,38,"Konsorr","Kevin",1995,47163,2018,23
"8386","11-Sep-2018",1009,35,"Konsorr","Kevin",1995,47163,2018,23
"8387","31-Jul-2018",1012,33,"Konsorr","Kevin",1995,47163,2018,23
"8388","26-Jun-2018",1005,30,"Konsorr","Kevin",1995,47163,2018,23
"8389","22-May-2018",1003,32,"Konsorr","Kevin",1995,47163,2018,23
"8390","13-Mar-2018",1003,34,"Konsorr","Kevin",1995,47163,2018,23
"8391","14-Nov-2017",1004,36,"Konsorr","Kevin",1995,47163,2017,22
"8392","25-Oct-2017",1003,33,"Konsorr","Kevin",1995,47163,2017,22
"8393","26-Sep-2017",1002,37,"Konsorr","Kevin",1995,47163,2017,22
"8394","22-Aug-2017",1005,34,"Konsorr","Kevin",1995,47163,2017,22
"8395","25-Jul-2017",1002,32,"Konsorr","Kevin",1995,47163,2017,22
"8396","23-May-2017",1003,35,"Konsorr","Kevin",1995,47163,2017,22
"8397","26-Apr-2017",1006,31,"Konsorr","Kevin",1995,47163,2017,22
"8398","28-Mar-2017",1005,28,"Konsorr","Kevin",1995,47163,2017,22
"8399","6-Dec-2016",1007,24,"Konsorr","Kevin",1995,47163,2016,21
"8400","15-Nov-2016",1007,25,"Konsorr","Kevin",1995,47163,2016,21
"8401","18-Oct-2016",1008,25,"Konsorr","Kevin",1995,47163,2016,21
"8402","20-Sep-2016",992,23,"Konsorr","Kevin",1995,47163,2016,21
"8403","21-Jun-2016",985,23,"Konsorr","Kevin",1995,47163,2016,21
"8404","17-Nov-2015",990,21,"Konsorr","Kevin",1995,47163,2015,20
"8405","20-Oct-2015",994,25,"Konsorr","Kevin",1995,47163,2015,20
"8406","30-Sep-2015",993,22,"Konsorr","Kevin",1995,47163,2015,20
"8407","1-Sep-2015",994,30,"Konsorr","Kevin",1995,47163,2015,20
"8408","23-Jun-2015",996,28,"Konsorr","Kevin",1995,47163,2015,20
"8409","16-Dec-2014",996,33,"Konsorr","Kevin",1995,47163,2014,19
"8410","18-Nov-2014",998,28,"Konsorr","Kevin",1995,47163,2014,19
"8411","28-Oct-2014",996,34,"Konsorr","Kevin",1995,47163,2014,19
"8412","30-Sep-2014",992,37,"Konsorr","Kevin",1995,47163,2014,19
"8413","26-Aug-2014",993,33,"Konsorr","Kevin",1995,47163,2014,19
"8414","24-Jun-2014",986,40,"Konsorr","Kevin",1995,47163,2014,19
"8415","27-May-2014",990,36,"Konsorr","Kevin",1995,47163,2014,19
"8416","15-Apr-2014",988,44,"Konsorr","Kevin",1995,47163,2014,19
"8417","17-Dec-2013",987,49,"Konsorr","Kevin",1995,47163,2013,18
"8418","22-Oct-2013",984,48,"Konsorr","Kevin",1995,47163,2013,18
"8419","1-Oct-2013",982,52,"Konsorr","Kevin",1995,47163,2013,18
"8420","13-Aug-2013",984,48,"Konsorr","Kevin",1995,47163,2013,18
"8421","2-Jul-2013",983,43,"Konsorr","Kevin",1995,47163,2013,18
"8422","11-Jun-2013",987,44,"Konsorr","Kevin",1995,47163,2013,18
"8423","21-May-2013",981,55,"Konsorr","Kevin",1995,47163,2013,18
"8424","23-Apr-2013",986,49,"Konsorr","Kevin",1995,47163,2013,18
"8425","26-Mar-2013",985,47,"Konsorr","Kevin",1995,47163,2013,18
"8426","29-Jan-2013",988,43,"Konsorr","Kevin",1995,47163,2013,18
"8427","18-Dec-2012",987,38,"Konsorr","Kevin",1995,47163,2012,17
"8428","23-Oct-2012",982,35,"Konsorr","Kevin",1995,47163,2012,17
"8429","18-Sep-2012",975,35,"Konsorr","Kevin",1995,47163,2012,17
"8430","14-Aug-2012",985,31,"Konsorr","Kevin",1995,47163,2012,17
"8431","3-Jul-2012",984,28,"Konsorr","Kevin",1995,47163,2012,17
"8432","15-May-2012",987,19,"Konsorr","Kevin",1995,47163,2012,17
"8433","25-Oct-2011",979,15,"Konsorr","Kevin",1995,47163,2011,16
"8434","13-Sep-2011",979,12,"Konsorr","Kevin",1995,47163,2011,16
"8435","30-Aug-2011",971,9,"Konsorr","Kevin",1995,47163,2011,16
"8436","21-Jun-2011",969,7,"Konsorr","Kevin",1995,47163,2011,16
"8437","24-May-2011",972,3,"Konsorr","Kevin",1995,47163,2011,16
"2960","14-Jan-2025",1020,15,"Colglazier","Cameron",1992,47407,2025,33
"2961","10-Dec-2024",1023,13,"Colglazier","Cameron",1992,47407,2024,32
"2962","12-Nov-2024",1018,11,"Colglazier","Cameron",1992,47407,2024,32
"2963","12-Mar-2024",1007,15,"Colglazier","Cameron",1992,47407,2024,32
"2964","9-Jan-2024",1007,15,"Colglazier","Cameron",1992,47407,2024,32
"2965","14-Nov-2023",1001,13,"Colglazier","Cameron",1992,47407,2023,31
"2966","10-Oct-2023",1004,9,"Colglazier","Cameron",1992,47407,2023,31
"2967","9-May-2023",1009,12,"Colglazier","Cameron",1992,47407,2023,31
"2968","11-Apr-2023",1009,13,"Colglazier","Cameron",1992,47407,2023,31
"2969","9-Aug-2022",1020,38,"Colglazier","Cameron",1992,47407,2022,30
"2970","10-May-2022",1026,42,"Colglazier","Cameron",1992,47407,2022,30
"2971","12-Apr-2022",1029,42,"Colglazier","Cameron",1992,47407,2022,30
"2972","11-Jan-2022",1031,38,"Colglazier","Cameron",1992,47407,2022,30
"2973","14-Dec-2021",1031,40,"Colglazier","Cameron",1992,47407,2021,29
"2974","9-Nov-2021",1032,38,"Colglazier","Cameron",1992,47407,2021,29
"2975","12-Oct-2021",1029,39,"Colglazier","Cameron",1992,47407,2021,29
"2976","14-Sep-2021",1022,39,"Colglazier","Cameron",1992,47407,2021,29
"2977","10-Aug-2021",1025,42,"Colglazier","Cameron",1992,47407,2021,29
"2978","13-Jul-2021",1027,42,"Colglazier","Cameron",1992,47407,2021,29
"2979","11-May-2021",1025,40,"Colglazier","Cameron",1992,47407,2021,29
"2980","13-Apr-2021",1022,37,"Colglazier","Cameron",1992,47407,2021,29
"2981","12-Jan-2021",1022,41,"Colglazier","Cameron",1992,47407,2021,29
"2982","8-Dec-2020",1020,45,"Colglazier","Cameron",1992,47407,2020,28
"2983","10-Nov-2020",1021,47,"Colglazier","Cameron",1992,47407,2020,28
"2984","13-Oct-2020",1020,44,"Colglazier","Cameron",1992,47407,2020,28
"2985","8-Sep-2020",1030,37,"Colglazier","Cameron",1992,47407,2020,28
"2986","11-Aug-2020",1029,38,"Colglazier","Cameron",1992,47407,2020,28
"2987","14-Jul-2020",1027,37,"Colglazier","Cameron",1992,47407,2020,28
"2988","9-Jun-2020",1027,37,"Colglazier","Cameron",1992,47407,2020,28
"2989","14-Apr-2020",1030,51,"Colglazier","Cameron",1992,47407,2020,28
"2990","10-Mar-2020",1030,51,"Colglazier","Cameron",1992,47407,2020,28
"2991","11-Feb-2020",1032,51,"Colglazier","Cameron",1992,47407,2020,28
"2992","14-Jan-2020",1035,51,"Colglazier","Cameron",1992,47407,2020,28
"2993","10-Dec-2019",1032,48,"Colglazier","Cameron",1992,47407,2019,27
"2994","12-Nov-2019",1031,49,"Colglazier","Cameron",1992,47407,2019,27
"2995","8-Oct-2019",1032,52,"Colglazier","Cameron",1992,47407,2019,27
"2996","10-Sep-2019",1032,63,"Colglazier","Cameron",1992,47407,2019,27
"2997","13-Aug-2019",1031,67,"Colglazier","Cameron",1992,47407,2019,27
"2998","9-Jul-2019",1033,67,"Colglazier","Cameron",1992,47407,2019,27
"2999","11-Jun-2019",1034,70,"Colglazier","Cameron",1992,47407,2019,27
"3000","14-May-2019",1033,69,"Colglazier","Cameron",1992,47407,2019,27
"3001","9-Apr-2019",1034,67,"Colglazier","Cameron",1992,47407,2019,27
"3002","26-Feb-2019",1033,67,"Colglazier","Cameron",1992,47407,2019,27
"3003","29-Jan-2019",1032,67,"Colglazier","Cameron",1992,47407,2019,27
"3004","18-Dec-2018",1032,67,"Colglazier","Cameron",1992,47407,2018,26
"3005","28-Nov-2018",1031,70,"Colglazier","Cameron",1992,47407,2018,26
"3006","30-Oct-2018",1031,64,"Colglazier","Cameron",1992,47407,2018,26
"3007","9-Oct-2018",1033,63,"Colglazier","Cameron",1992,47407,2018,26
"3008","11-Sep-2018",1028,56,"Colglazier","Cameron",1992,47407,2018,26
"3009","21-Aug-2018",1026,56,"Colglazier","Cameron",1992,47407,2018,26
"3010","31-Jul-2018",1023,54,"Colglazier","Cameron",1992,47407,2018,26
"3011","26-Jun-2018",1022,56,"Colglazier","Cameron",1992,47407,2018,26
"3012","22-May-2018",1022,57,"Colglazier","Cameron",1992,47407,2018,26
"3013","17-Apr-2018",1022,62,"Colglazier","Cameron",1992,47407,2018,26
"3014","13-Mar-2018",1023,59,"Colglazier","Cameron",1992,47407,2018,26
"3015","31-Jan-2018",1023,57,"Colglazier","Cameron",1992,47407,2018,26
"3016","12-Dec-2017",1020,53,"Colglazier","Cameron",1992,47407,2017,25
"3017","14-Nov-2017",1019,48,"Colglazier","Cameron",1992,47407,2017,25
"3018","25-Oct-2017",1019,46,"Colglazier","Cameron",1992,47407,2017,25
"3019","26-Sep-2017",1020,44,"Colglazier","Cameron",1992,47407,2017,25
"3020","22-Aug-2017",1019,45,"Colglazier","Cameron",1992,47407,2017,25
"3021","25-Jul-2017",1019,43,"Colglazier","Cameron",1992,47407,2017,25
"3022","27-Jun-2017",1018,37,"Colglazier","Cameron",1992,47407,2017,25
"3023","23-May-2017",1017,34,"Colglazier","Cameron",1992,47407,2017,25
"3024","26-Apr-2017",1021,36,"Colglazier","Cameron",1992,47407,2017,25
"3025","28-Mar-2017",1016,30,"Colglazier","Cameron",1992,47407,2017,25
"3026","15-Nov-2016",1030,32,"Colglazier","Cameron",1992,47407,2016,24
"3027","20-Sep-2016",1028,39,"Colglazier","Cameron",1992,47407,2016,24
"3028","19-Jul-2016",1019,43,"Colglazier","Cameron",1992,47407,2016,24
"3029","21-Jun-2016",1023,40,"Colglazier","Cameron",1992,47407,2016,24
"3030","17-May-2016",1022,40,"Colglazier","Cameron",1992,47407,2016,24
"3031","19-Apr-2016",1027,33,"Colglazier","Cameron",1992,47407,2016,24
"3032","17-Nov-2015",1030,33,"Colglazier","Cameron",1992,47407,2015,23
"3033","30-Sep-2015",1025,32,"Colglazier","Cameron",1992,47407,2015,23
"3034","1-Sep-2015",1024,35,"Colglazier","Cameron",1992,47407,2015,23
"3035","28-Jul-2015",1022,34,"Colglazier","Cameron",1992,47407,2015,23
"3036","24-Mar-2015",1029,29,"Colglazier","Cameron",1992,47407,2015,23
"3037","27-Jan-2015",1031,37,"Colglazier","Cameron",1992,47407,2015,23
"3038","18-Nov-2014",1030,36,"Colglazier","Cameron",1992,47407,2014,22
"3039","28-Oct-2014",1028,38,"Colglazier","Cameron",1992,47407,2014,22
